id,country_code,lang,user,tweet_text_orginal,tweet_text_en,tweet_date,context_annotations
1233162033635287041,DK,da,"Response(data=<User id=44584428 name=TV 2 NEWS username=tv2newsdk>, includes={}, errors=[], meta={})",Antallet af coronasmittede stiger i Sverige og Norge https://t.co/PBoB5wi5v1 https://t.co/D9pF38weOg,the number of coronasmitters increases in sweden and norway,2020-02-27 22:48:34+00:00,[]
1233148080674897920,DK,da,"Response(data=<User id=44584428 name=TV 2 NEWS username=tv2newsdk>, includes={}, errors=[], meta={})",Spørgsmål om coronavirus: Hvorfor beskytter masker ikke mod smitte? https://t.co/qeysyy4sGM https://t.co/fhuJr0BBt3,coronavirus questions why dont masks protect against infection,2020-02-27 21:53:07+00:00,"[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}]"
1233129458426499072,DK,da,"Response(data=<User id=44584428 name=TV 2 NEWS username=tv2newsdk>, includes={}, errors=[], meta={})",Politiet efterlyser gerningsmand til groft overfald https://t.co/YiZ8BAcJkp https://t.co/0qgXr2QJbi,police are calling for the perpetrator of gross assault,2020-02-27 20:39:07+00:00,[]
1233124786303193089,DK,da,"Response(data=<User id=44584428 name=TV 2 NEWS username=tv2newsdk>, includes={}, errors=[], meta={})",Sygeplejerske fik næsten 100.000 kroner for meget i løn https://t.co/IhnFiMmifn https://t.co/aiVNT1ArX3,nurse got almost kroner too much in salary,2020-02-27 20:20:34+00:00,[]
1233116483288330241,DK,da,"Response(data=<User id=44584428 name=TV 2 NEWS username=tv2newsdk>, includes={}, errors=[], meta={})","Jo større og dyrere bil, jo 'dummere' bilist https://t.co/fYJly51xRA https://t.co/zSu8qA7Csz",the bigger and more expensive car the dumb motorist,2020-02-27 19:47:34+00:00,[]
1233116479911972864,DK,da,"Response(data=<User id=44584428 name=TV 2 NEWS username=tv2newsdk>, includes={}, errors=[], meta={})",Dagens Overblik: Coronavirus - Jakob er Danmarks patient nul https://t.co/TEUviAInAJ https://t.co/KBtdCbukHU,todays overview coronavirus jakob is denmarks patient zero,2020-02-27 19:47:33+00:00,"[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}]"
1233092070920704000,DK,da,"Response(data=<User id=44584428 name=TV 2 NEWS username=tv2newsdk>, includes={}, errors=[], meta={})",Danmarks første coronasmittede: - Det er fuldstændig surrealistisk https://t.co/4PW9B4I0Db https://t.co/1KF5ALklS6,denmarks first coronasmitte it is completely surreal,2020-02-27 18:10:34+00:00,[]
1233084515846803462,DK,da,"Response(data=<User id=44584428 name=TV 2 NEWS username=tv2newsdk>, includes={}, errors=[], meta={})",Karantæne på krydstogtskib fik antallet af smittede til at eksplodere https://t.co/KCNz8MULpc https://t.co/6xjGlKV7Yk,quarantine on cruise ship caused the number of infected to explode,2020-02-27 17:40:32+00:00,[]
1233082648249004032,DK,da,"Response(data=<User id=44584428 name=TV 2 NEWS username=tv2newsdk>, includes={}, errors=[], meta={})",Status på coronavirus: Sådan spreder den sig - nu også i Danmark https://t.co/SsW60zdK7k https://t.co/vH9Nvc909W,status of coronavirus this is how it spreads now also in denmark,2020-02-27 17:33:07+00:00,"[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}]"
1233070818071957505,DK,da,"Response(data=<User id=44584428 name=TV 2 NEWS username=tv2newsdk>, includes={}, errors=[], meta={})",Få ekspertens svar på dine spørgsmål om covid-19 https://t.co/C6gJQx9z8i https://t.co/zLyr69oVKU,get the experts answer to your questions about covid,2020-02-27 16:46:07+00:00,[]
1233065895355748352,DK,da,"Response(data=<User id=44584428 name=TV 2 NEWS username=tv2newsdk>, includes={}, errors=[], meta={})",Anklager om corona-sjusk på italiensk sygehus - efterforskning i gang https://t.co/OjIXD7efAe https://t.co/bUMlgu1Fsx,prosecutor of corona jusk at italian hospital investigation in progress,2020-02-27 16:26:33+00:00,[]
1233061507623047168,DK,da,"Response(data=<User id=44584428 name=TV 2 NEWS username=tv2newsdk>, includes={}, errors=[], meta={})",Tre råd: Sådan taler du med dine børn om coronavirus https://t.co/D5HLFge7yO https://t.co/qIwUexGzvF,three tips how to talk to your children about coronavirus,2020-02-27 16:09:07+00:00,"[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}]"
1233056332594307073,DK,da,"Response(data=<User id=44584428 name=TV 2 NEWS username=tv2newsdk>, includes={}, errors=[], meta={})","Landsret frifinder rocker - fik 11,5 år af byret for drabsforsøg https://t.co/ktUuMBWJpw https://t.co/VaCoomLoVF",district court frisinder rocker got years by the city of killing trials,2020-02-27 15:48:33+00:00,[]
1233054576728625153,DK,da,"Response(data=<User id=44584428 name=TV 2 NEWS username=tv2newsdk>, includes={}, errors=[], meta={})",Nye problemer for Biden - talte usandt om sin egen anholdelse https://t.co/ivi1bCINFS https://t.co/FsOFSwTGDo,new problems for bid speaked untrue about his own arrest,2020-02-27 15:41:34+00:00,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '10040395078', 'name': 'Joe Biden', 'description': 'US President Joe Biden'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '10040395078', 'name': 'Joe Biden', 'description': 'US President Joe Biden'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '10040395078', 'name': 'Joe Biden', 'description': 'US President Joe Biden'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847878884917886977', 'name': 'Politics', 'description': 'Politics'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1070032753834438656', 'name': 'Political figures', 'description': 'Politician'}}]"
1233047275984707587,DK,da,"Response(data=<User id=44584428 name=TV 2 NEWS username=tv2newsdk>, includes={}, errors=[], meta={})",Danskerne tømmer butikker for håndsprit - mere er på vej https://t.co/PFHQSbD2FH https://t.co/ktQtpnQg7t,danes empty stores for handspit more are on the way,2020-02-27 15:12:34+00:00,[]
1233042493563781120,DK,da,"Response(data=<User id=44584428 name=TV 2 NEWS username=tv2newsdk>, includes={}, errors=[], meta={})",Coronavirus er kommet til Danmark: Sådan skal du forholde dig https://t.co/Jt00Ye30e2 https://t.co/igX4nYUChb,coronavirus has come to denmark how to deal with,2020-02-27 14:53:33+00:00,"[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}]"
1233042489897971712,DK,da,"Response(data=<User id=44584428 name=TV 2 NEWS username=tv2newsdk>, includes={}, errors=[], meta={})",Efter første danske coronatilfælde: Pas på med at booke ferien https://t.co/9jzTg105e5 https://t.co/wJdNDaZSwZ,after the first danish corona count be careful to book the holiday,2020-02-27 14:53:33+00:00,[]
1233039342014062593,DK,da,"Response(data=<User id=44584428 name=TV 2 NEWS username=tv2newsdk>, includes={}, errors=[], meta={})",Læger sætter stop-skilte på dørene https://t.co/j0SLKXEaVt https://t.co/7MvCswJo1t,doctors put stopsigns on the doors,2020-02-27 14:41:02+00:00,[]
1233035951598759936,DK,da,"Response(data=<User id=44584428 name=TV 2 NEWS username=tv2newsdk>, includes={}, errors=[], meta={})",Op mod 25 procent i Norge vil blive smittet med coronavirus https://t.co/6NoBtsM285 https://t.co/DEIXiNQVeE,up to percent in norway will be infected with coronavirus,2020-02-27 14:27:34+00:00,"[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}]"
1232996084206620672,DK,da,"Response(data=<User id=44584428 name=TV 2 NEWS username=tv2newsdk>, includes={}, errors=[], meta={})",Dansk journalist dømt for terrorpropaganda https://t.co/t4dVyTBXlX https://t.co/DW68i1YP33,danish journalist convicted of terrorist propaganda,2020-02-27 11:49:09+00:00,"[{'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1046545033657081857', 'name': 'News', 'description': 'News'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1074755369530880001', 'name': 'Journalists', 'description': 'Journalism'}}]"
1232996080066809856,DK,da,"Response(data=<User id=44584428 name=TV 2 NEWS username=tv2newsdk>, includes={}, errors=[], meta={})",Militæret står standby - sådan er Danmark forberedt på coronavirus https://t.co/j7IZQCmyde https://t.co/t6tNsnmcPc,the military stands standby this is how denmark is prepared for coronavirus,2020-02-27 11:49:08+00:00,"[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}]"
1232990775211778050,DK,da,"Response(data=<User id=44584428 name=TV 2 NEWS username=tv2newsdk>, includes={}, errors=[], meta={})",Seks TV 2-ansatte er indtil videre sendt i hjemmekarantæne https://t.co/RaGzxZkH39 https://t.co/50BopDnqCV,six tv employees have so far been sent in home quarantine,2020-02-27 11:28:03+00:00,"[{'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '839544274442051584', 'name': 'Entertainment'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1072937043393560576', 'name': 'Television', 'description': 'Television'}}]"
1232980705509920768,DK,da,"Response(data=<User id=44584428 name=TV 2 NEWS username=tv2newsdk>, includes={}, errors=[], meta={})",Roskilde Festival stiller op med yngste hovednavne nogensinde https://t.co/6lW4LVGyAC https://t.co/eSQJkWCcE2,roskilde festival sets up with the youngest main names ever,2020-02-27 10:48:02+00:00,[]
1232970177781714944,DK,da,"Response(data=<User id=44584428 name=TV 2 NEWS username=tv2newsdk>, includes={}, errors=[], meta={})",Kvinde mister livet i sammenstød med lastbil ved Lemvig https://t.co/7V1dXupFaW https://t.co/F7M83EnfyP,woman losing life in clash with truck at lemvig,2020-02-27 10:06:12+00:00,[]
1232954916634652672,DK,da,"Response(data=<User id=44584428 name=TV 2 NEWS username=tv2newsdk>, includes={}, errors=[], meta={})",Politiet anholder mand for voldtægt af barn https://t.co/4ogJ8Zm0iM https://t.co/jz6o7mJb9s,police arrest man for rape of child,2020-02-27 09:05:33+00:00,[]
1232951771300917248,DK,da,"Response(data=<User id=44584428 name=TV 2 NEWS username=tv2newsdk>, includes={}, errors=[], meta={})",Danske Bank nedlægger 400 stillinger https://t.co/UnxpZIUZkb https://t.co/6lCbJFVI6F,danske bank closes positions,2020-02-27 08:53:04+00:00,[]
1232934281606905856,DK,da,"Response(data=<User id=44584428 name=TV 2 NEWS username=tv2newsdk>, includes={}, errors=[], meta={})",Flere personer anholdt efter to skudepisoder i Køge https://t.co/gTFZpZ74Nk https://t.co/m5Inw8BX68,more people arrested after two shooting episodes in køge,2020-02-27 07:43:34+00:00,[]
1232928486949449729,DK,da,"Response(data=<User id=44584428 name=TV 2 NEWS username=tv2newsdk>, includes={}, errors=[], meta={})",Sundhedsminister: - Vi tager ingen chancer https://t.co/bl6BRh52Kk,minister of health we take no chances,2020-02-27 07:20:32+00:00,[]
1232915287470559233,DK,da,"Response(data=<User id=44584428 name=TV 2 NEWS username=tv2newsdk>, includes={}, errors=[], meta={})",Danmarks første smittede: - Jeg er patient nul https://t.co/NOkQkn9j6r https://t.co/9cBR0Ozbqw,denmarks first infected i am patient zero,2020-02-27 06:28:05+00:00,[]
1232903573517717504,DK,da,"Response(data=<User id=44584428 name=TV 2 NEWS username=tv2newsdk>, includes={}, errors=[], meta={})",Dansker smittet med coronavirus https://t.co/oQTm9bNeN8 https://t.co/gb9mi1ZadL,dane infected with coronavirus,2020-02-27 05:41:32+00:00,"[{'domain': {'id': '123', 'name': 'Ongoing News Story', 'description': ""Ongoing News Stories like 'Brexit'""}, 'entity': {'id': '1220701888179359745', 'name': 'COVID-19'}}]"
1232893383481286657,DK,da,"Response(data=<User id=44584428 name=TV 2 NEWS username=tv2newsdk>, includes={}, errors=[], meta={})","I vandet fandt politiet et lig: Det var uhørt brutalt, det han var udsat for https://t.co/gzajrjujmV https://t.co/liD59RgAHS",in the water police found a corpse it was unheard of brutal what he was exposed to,2020-02-27 05:01:03+00:00,[]
1232888219521310720,DK,da,"Response(data=<User id=44584428 name=TV 2 NEWS username=tv2newsdk>, includes={}, errors=[], meta={})",Coronavirussen spreder sig https://t.co/MuJypN0eFU,the coronavirus spreads,2020-02-27 04:40:32+00:00,[]
1232881300324749312,DK,da,"Response(data=<User id=44584428 name=TV 2 NEWS username=tv2newsdk>, includes={}, errors=[], meta={})",Kina registrerer laveste stigning i virusdødsfald i en måned https://t.co/ozffPgWWIk,china detects the lowest increase in virus deaths for a month,2020-02-27 04:13:02+00:00,[]
1232837016288497664,DK,da,"Response(data=<User id=44584428 name=TV 2 NEWS username=tv2newsdk>, includes={}, errors=[], meta={})",Præsident går i karantæne midt i virusudbrud https://t.co/mwABTunv1y https://t.co/HJfWUNyha9,president is quarantined in the middle of virus outbreak,2020-02-27 01:17:04+00:00,[]
