id,country_code,lang,user,tweet_text_orginal,tweet_text_en,tweet_date,context_annotations
1225131727284330499,KO,ko,"Response(data=<User id=18776605 name=Armin van Buuren username=arminvanbuuren>, includes={}, errors=[], meta={})","On 15 February, we're going LIVE on https://t.co/nSQTCn42J8 from 9 PM CEST! 🙌 Tune in to https://t.co/nSQTCn42J8 for full live sets (super excited for my 3 live sets!!), exclusive backstage content and live interviews - straight from the Jaarbeurs! @asot https://t.co/p9wTNDYEUu",on february were going live on from pm cest tune in to for full live sets super excited for my live sets exclusive backstage content and live interviews straight from the jaarbeurs,2020-02-05 18:59:00+00:00,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '862765846535348224', 'name': 'Armin Van Buuren', 'description': 'Armin Van Buuren'}}, {'domain': {'id': '54', 'name': 'Musician', 'description': 'A musician in the world, like Adele or Bob Dylan'}, 'entity': {'id': '862765846535348224', 'name': 'Armin Van Buuren', 'description': 'Armin Van Buuren'}}, {'domain': {'id': '55', 'name': 'Music Genre', 'description': 'A category for a musical style, like Pop, Rock, or Rap'}, 'entity': {'id': '849674653945569284', 'name': 'EDM', 'description': 'Dance'}}, {'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '847868745150119936', 'name': 'Family & relationships', 'description': 'Hobbies and interests'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '847526099986685952', 'name': 'DJs', 'description': 'DJs'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847524658970636288', 'name': 'Music', 'description': 'Music and radio'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '849674653945569284', 'name': 'EDM', 'description': 'Dance'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '862765846535348224', 'name': 'Armin Van Buuren', 'description': 'Armin Van Buuren'}}]"
1225072857111240705,KO,ko,"Response(data=<User id=18776605 name=Armin van Buuren username=arminvanbuuren>, includes={}, errors=[], meta={})",May the force be with you 🚀 Enjoying some time off between the gigs. 😄 Excited for tonight's show in San Diego! #arminXbalance https://t.co/tb04yYrbpb,may the force be with you enjoying some time off between the gigs excited for tonights show in san diego #arminxbalance,2020-02-05 15:05:04+00:00,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '862765846535348224', 'name': 'Armin Van Buuren', 'description': 'Armin Van Buuren'}}, {'domain': {'id': '54', 'name': 'Musician', 'description': 'A musician in the world, like Adele or Bob Dylan'}, 'entity': {'id': '862765846535348224', 'name': 'Armin Van Buuren', 'description': 'Armin Van Buuren'}}, {'domain': {'id': '55', 'name': 'Music Genre', 'description': 'A category for a musical style, like Pop, Rock, or Rap'}, 'entity': {'id': '849674653945569284', 'name': 'EDM', 'description': 'Dance'}}, {'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '847868745150119936', 'name': 'Family & relationships', 'description': 'Hobbies and interests'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '847526099986685952', 'name': 'DJs', 'description': 'DJs'}}, {'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '986247671663898625', 'name': 'Star Wars', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable.\t\t\t'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '839544274442051584', 'name': 'Entertainment'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847524658970636288', 'name': 'Music', 'description': 'Music and radio'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '849674653945569284', 'name': 'EDM', 'description': 'Dance'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '862765846535348224', 'name': 'Armin Van Buuren', 'description': 'Armin Van Buuren'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '986247671663898625', 'name': 'Star Wars', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable.\t\t\t'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1074757527995277313', 'name': 'Entertainment franchises'}}]"
1225181292960059399,KO,ko,"Response(data=<User id=155507136 name=Mark Rutte username=MinPres>, includes={}, errors=[], meta={})","Samen met Oostenrijk, Denemarken en Zweden zetten wij ons daarvoor in. Ook willen we dat de begroting wordt gemoderniseerd, met meer focus op innovatie, klimaat en migratie.",together with austria denmark and sweden we are committed to this we also want the budget to be modernized with more focus on innovation climate and migration,2020-02-05 22:15:57+00:00,[]
1225181289441042434,KO,ko,"Response(data=<User id=155507136 name=Mark Rutte username=MinPres>, includes={}, errors=[], meta={})",Vanavond met @eucopresident @CharlesMichel in Brussel vooruitgeblikt op de extra #EUCO over de meerjarenbegroting van de EU. Wat NL betreft komt er een financieel houdbaar MFK met een eerlijke lastenverdeling. Als een v/d grote nettobetalers vindt NL dat de EU zuinig moet zijn. https://t.co/s3Rpzh1boe,tonight with in brussels ahead of the extra #euco about the eu multi year budget as far as nl is concerned there will be a financially sustainable mfk with a fair burden distribution like a vd netto palolers nl believes that the eu should be economical,2020-02-05 22:15:56+00:00,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '847091557232664576', 'name': 'Donald Tusk', 'description': 'Donald Tusk'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '907343051395182592', 'name': 'Charles Michel', 'description': 'Prime Minister of Belgium Charles Michel'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '847091557232664576', 'name': 'Donald Tusk', 'description': 'Donald Tusk'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '907343051395182592', 'name': 'Charles Michel', 'description': 'Prime Minister of Belgium Charles Michel'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847091557232664576', 'name': 'Donald Tusk', 'description': 'Donald Tusk'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847878884917886977', 'name': 'Politics', 'description': 'Politics'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '907343051395182592', 'name': 'Charles Michel', 'description': 'Prime Minister of Belgium Charles Michel'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1070032753834438656', 'name': 'Political figures', 'description': 'Politician'}}]"
1225028604469358592,KO,ko,"Response(data=<User id=155507136 name=Mark Rutte username=MinPres>, includes={}, errors=[], meta={})","Vandaag bezocht ik de officiële opening van de #Energieacademie. Dit prachtige Haagse initiatief koppelt (langdurig) werkzoekenden aan werkgevers en biedt praktijkopleidingen met baangarantie in de sectoren bouw en techniek, energie en logistiek. Een enorm inspirerende plek. https://t.co/jbZESzZasM",today i visited the official opening of the #energieacademie this beautiful initiative in the hague links long term job seekers to employers and offers practical training with job guarantee in the construction and technology energy and logistics sectors a hugely inspiring place,2020-02-05 12:09:13+00:00,[]
1225088426892038144,KO,ko,"Response(data=<User id=21001379 name=R3HAB username=R3HAB>, includes={}, errors=[], meta={})",with my man @steveaoki at @MDLBeast let us know in the comments if we need to collab🔥🔥 https://t.co/0qY498VKdg,with my man at let us know in the comments if we need to collab,2020-02-05 16:06:56+00:00,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '808373268931457024', 'name': 'Steve Aoki', 'description': 'Steve Aoki'}}, {'domain': {'id': '54', 'name': 'Musician', 'description': 'A musician in the world, like Adele or Bob Dylan'}, 'entity': {'id': '808373268931457024', 'name': 'Steve Aoki', 'description': 'Steve Aoki'}}, {'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '847868745150119936', 'name': 'Family & relationships', 'description': 'Hobbies and interests'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '847526099986685952', 'name': 'DJs', 'description': 'DJs'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '808373268931457024', 'name': 'Steve Aoki', 'description': 'Steve Aoki'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847524658970636288', 'name': 'Music', 'description': 'Music and radio'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '849674653945569284', 'name': 'EDM', 'description': 'Dance'}}]"
1225172625401532418,KO,ko,"Response(data=<User id=146008010 name=Michaël van de Poppe username=CryptoMichNL>, includes={}, errors=[], meta={})","$ETH #ETHEREUM

The $BTC pair is basically also running towards the next target.

Think we're going to calm down there for a little, but let's see. https://t.co/TU19kgLjhL",eth #ethereum the btc pair is basically also running towards the next target think were going to calm down there for a little but lets see,2020-02-05 21:41:31+00:00,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974596148793345', 'name': 'Business & finance'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '781974596794716162', 'name': 'Financial services'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1007360414114435072', 'name': 'Bitcoin cryptocurrency', 'description': 'Bitcoin Cryptocurrency'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1007361429752594432', 'name': 'Ethereum cryptocurrency', 'description': 'Ethereum Cryptocurrency'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847868745150119936', 'name': 'Family & relationships', 'description': 'Hobbies and interests'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '913142676819648512', 'name': 'Cryptocurrencies', 'description': 'Cryptocurrency'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1007360414114435072', 'name': 'Bitcoin cryptocurrency', 'description': 'Bitcoin Cryptocurrency'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1007361429752594432', 'name': 'Ethereum cryptocurrency', 'description': 'Ethereum Cryptocurrency'}}, {'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '781974596148793345', 'name': 'Business & finance'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '847888632711061504', 'name': 'Personal finance', 'description': 'Personal finance'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '913142676819648512', 'name': 'Cryptocurrencies', 'description': 'Cryptocurrency'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847868745150119936', 'name': 'Family & relationships', 'description': 'Hobbies and interests'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '913142676819648512', 'name': 'Cryptocurrencies', 'description': 'Cryptocurrency'}}]"
1225172256097230851,KO,ko,"Response(data=<User id=146008010 name=Michaël van de Poppe username=CryptoMichNL>, includes={}, errors=[], meta={})",@Chrisaltrader Thanks!,thanks,2020-02-05 21:40:03+00:00,[]
1225171682731741187,KO,ko,"Response(data=<User id=146008010 name=Michaël van de Poppe username=CryptoMichNL>, includes={}, errors=[], meta={})","$ETH #ETHEREUM

And we're getting there towards the last target. Currently at $206 and showing massive strength.

I still believe we're going to see $ETH somewhere at $500-800 in this new wave. https://t.co/ZJrx0WKole",eth #ethereum and were getting there towards the last target currently at and showing massive strength i still believe were going to see eth somewhere at in this new wave,2020-02-05 21:37:46+00:00,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974596148793345', 'name': 'Business & finance'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '781974596794716162', 'name': 'Financial services'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1007361429752594432', 'name': 'Ethereum cryptocurrency', 'description': 'Ethereum Cryptocurrency'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847868745150119936', 'name': 'Family & relationships', 'description': 'Hobbies and interests'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '913142676819648512', 'name': 'Cryptocurrencies', 'description': 'Cryptocurrency'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1007361429752594432', 'name': 'Ethereum cryptocurrency', 'description': 'Ethereum Cryptocurrency'}}, {'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '781974596148793345', 'name': 'Business & finance'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '847888632711061504', 'name': 'Personal finance', 'description': 'Personal finance'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '913142676819648512', 'name': 'Cryptocurrencies', 'description': 'Cryptocurrency'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847868745150119936', 'name': 'Family & relationships', 'description': 'Hobbies and interests'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '913142676819648512', 'name': 'Cryptocurrencies', 'description': 'Cryptocurrency'}}]"
1225169523856367617,KO,ko,"Response(data=<User id=146008010 name=Michaël van de Poppe username=CryptoMichNL>, includes={}, errors=[], meta={})",@AsapBasile98 Probably with this move I'd watch whether the red levels of 7300 / 8000 can become support for continuation.,probably with this move id watch whether the red levels of can become support for continuation,2020-02-05 21:29:11+00:00,[]
