id,country_code,lang,user,tweet_text_orginal,tweet_text_en,tweet_date,context_annotations
1235172630199758848,NO,no,"Response(data=<User id=1541461 name=Opera username=opera>, includes={}, errors=[], meta={})",Did you know that you can quickly use shortcuts to customize search engines in the Opera browser for computers? It’s so simple &amp; easy: https://t.co/n7TeZc3Ic9 https://t.co/1GH0PMGMi1,did you know that you can quickly use shortcuts to customize search engines in the opera browser for computers it’s so simple amp easy,2020-03-04 11:57:58+00:00,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '781974596752842752', 'name': 'Services'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10052778501', 'name': 'Opera', 'description': 'Opera'}}]"
1235275673813618694,NO,no,"Response(data=<User id=381502681 name=OPS Politiet Oslo username=oslopolitiops>, includes={}, errors=[], meta={})","#Oslo Nødetatene er i Elmholt Allé etter røykutvikling på et kjøkken. Dette har skjedd i forbindelse med matlaging. En person blir sjekket av helse, etter å fått i seg røyk.",#oslo the emergency services are in elmholt avenue after smoke development in a kitchen this has happened in connection with cooking a person is checked by health after getting smoke,2020-03-04 18:47:25+00:00,[]
1235275227346726912,NO,no,"Response(data=<User id=381502681 name=OPS Politiet Oslo username=oslopolitiops>, includes={}, errors=[], meta={})","#Oslo Patrulje kontrollerte en parkert bil på Røa T-banestasjon. Personen i bilen var beruset, og innrømmet å ha kjørt bilen til stedet. Vedkomne blir kjørt til Legevakten for blodprøve.",#oslo patrol controlled a parked car at røa subway station the person in the car was drunk and admitted to driving the car to the site the person is taken to the emergency room for blood tests,2020-03-04 18:45:39+00:00,[]
1235272632871858178,NO,no,"Response(data=<User id=381502681 name=OPS Politiet Oslo username=oslopolitiops>, includes={}, errors=[], meta={})","Vedkomne har falt i vannet, og ikke gått gjennom isen.",the person has fallen into the water and has not gone through the ice,2020-03-04 18:35:20+00:00,[]
1235272449530486784,NO,no,"Response(data=<User id=381502681 name=OPS Politiet Oslo username=oslopolitiops>, includes={}, errors=[], meta={})","#Asker Redningsetatene har rykket ut til Bondivann hvor en person har gått gjennom isen. Vedkomne var oppe av vannet før politiet kom til stedet. Han er kald og nedkjølt, og får oppfølging av helse.",#asker the rescue agencies have reached out to bondivann where a person has gone through the ice the person was up from the water before the police arrived he is cold and chilled and receives follow up of health,2020-03-04 18:34:36+00:00,[]
1235233520475348996,NO,no,"Response(data=<User id=381502681 name=OPS Politiet Oslo username=oslopolitiops>, includes={}, errors=[], meta={})","Lastebilen er nå flyttet, og trafikken går som normalt.",the truck has now been moved and traffic goes as normal,2020-03-04 15:59:55+00:00,[]
1235228579245568002,NO,no,"Response(data=<User id=381502681 name=OPS Politiet Oslo username=oslopolitiops>, includes={}, errors=[], meta={})",Mannen har nå kommet til rette i god behold.,the man has now arrived in good condition,2020-03-04 15:40:17+00:00,[]
1235227009216925696,NO,no,"Response(data=<User id=381502681 name=OPS Politiet Oslo username=oslopolitiops>, includes={}, errors=[], meta={})",#Oslo I krysset Nordstrandveien/Nordstrand terrasse er det en lastebil som delvis sperrer veien. Bergingsbil er på vei.,#oslo at the junction nordstrandveiennordstrand terrasse there is a truck that partially blocks the road the salvage car is on the way,2020-03-04 15:34:03+00:00,[]
1235170679097643018,NO,no,"Response(data=<User id=381502681 name=OPS Politiet Oslo username=oslopolitiops>, includes={}, errors=[], meta={})",Saknede ble muligens observert av et vitne kl 1241 på Lilletorget. Vi har patruljer i området som leter etter han.,the case was possibly observed by a witness at  at lilletorget we have patrols in the area looking for him,2020-03-04 11:50:12+00:00,[]
1235168119766872065,NO,no,"Response(data=<User id=381502681 name=OPS Politiet Oslo username=oslopolitiops>, includes={}, errors=[], meta={})",Ring 2 er åpnet for trafikk. Politiet er ferdig på stedet og oppretter sak på forholdet.,call  is open for traffic the police are finished on the scene and are making a case on the relationship,2020-03-04 11:40:02+00:00,[]
1235159281676230657,NO,no,"Response(data=<User id=381502681 name=OPS Politiet Oslo username=oslopolitiops>, includes={}, errors=[], meta={})",Lastebilen er berget fra stedet og det er ryddet på stedet. Veien er åpen.,the truck is saved from the site and it is cleared on the site the road is open,2020-03-04 11:04:55+00:00,[]
1235157714772414464,NO,no,"Response(data=<User id=381502681 name=OPS Politiet Oslo username=oslopolitiops>, includes={}, errors=[], meta={})",Her er han i ført samme skjerf og lue som han skal ha på seg i dag.,here he is in the same scarf and hat as he will wear today,2020-03-04 10:58:41+00:00,[]
1235156560952909824,NO,no,"Response(data=<User id=381502681 name=OPS Politiet Oslo username=oslopolitiops>, includes={}, errors=[], meta={})","Han har en tynn kroppsbygging, og er 164 ca høy. Grått hår. Dersom vedkommende observeres, varsle politiet på 02800.",he has a thin bodybuilding and is  about high gray hair if the person is observed notify the police on,2020-03-04 10:54:06+00:00,[]
1235155791415566337,NO,no,"Response(data=<User id=381502681 name=OPS Politiet Oslo username=oslopolitiops>, includes={}, errors=[], meta={})",Brannvesenet bekrefter at selve lekkasjen er stanset. Oslo kommune er ute med sugebiler for å skadebegrense innsig i kjellere.,the fire department confirms that the leak itself is stopped the municipality of oslo is out with suction cars to damage the restrictions in basements,2020-03-04 10:51:03+00:00,[]
